time,body_id,mass,x,y,z,vx,vy,vz
200000.0,0,1.554118165150887e+23,-712955037.7828425,-149099930.12481683,-361669208.34386575,-8731.444251516908,2862.9781718516906,4962.041030667479
200000.0,1,2.6523384296295672e+23,168706611.15257072,479053373.0726243,-187419786.52674454,-313.5589399270201,-213.79887743733747,-308.305440700451
200000.0,2,9.406705410554697e+24,-712885615.4343122,-151842177.5502776,-372678212.95463824,-54.14489918720129,-160.884502346741,-548.8198649861312
200000.0,3,3.358963612509865e+24,-712252138.7926898,463288341.16863954,-876785226.616721,207.36494258105722,-368.26783130274373,-104.18563141067091
200000.0,4,7.418048871488694e+24,776370455.9126403,93707565.27737468,-846042822.3287748,-397.24631624317703,490.26641446707396,-267.68569833613583
200000.0,5,3.685693586328256e+24,-253737067.27923486,437405051.9030724,-663947957.3644805,37.85703869026651,226.19412792525566,-222.83818607468172
200000.0,6,6.226357146557448e+24,85245875.77282879,-545511243.8356268,58776110.18401533,301.7540455466787,359.7087854291606,-675.769623312527
200000.0,7,8.465520410768719e+24,179643442.48305923,868613642.8409333,133866067.48674372,-300.4961291840372,-127.5701415758932,-644.9477989697158
200000.0,8,6.293250332675079e+24,513419295.25915176,-113585204.56911416,-132230473.6755839,-639.1054869333979,390.1443695469527,-606.6777712978445
200000.0,9,9.6333450285479e+24,-707621081.9550538,682929369.9262675,67005092.82070496,-135.2899511292754,-670.400512839993,-657.9971457973433
210000.0,0,1.554118165150887e+23,-773879440.0500937,-137962302.437939,-362564508.19800824,-4613.784163777003,630.9154886757372,-926.7358638609036
210000.0,1,2.6523384296295672e+23,165527809.72790626,476925039.1541234,-190464840.29345265,-322.1951512906798,-211.86685457563777,-300.7326010368277
210000.0,2,9.406705410554697e+24,-713802287.2771258,-153097596.7884208,-377319177.67081046,-110.01075909568705,-111.09563755119046,-448.99300056719443
210000.0,3,3.358963612509865e+24,-710103845.1585252,459565100.2427663,-877721263.1024655,222.30930354273272,-376.3755648169232,-82.98390686589944
210000.0,4,7.418048871488694e+24,772339380.5041158,98609303.21898593,-848659358.4853848,-408.98752399239584,490.0735031743848,-255.60950383927826
210000.0,5,3.685693586328256e+24,-253398248.38036346,439630182.1837363,-666107194.2707804,29.90138956244039,218.80935537690127,-208.99949076158137
210000.0,6,6.226357146557448e+24,88268031.42950138,-541822499.2443699,51972167.13288375,302.6755933461878,378.0823607025681,-685.0326709411704
210000.0,7,8.465520410768719e+24,176592794.02862838,867275186.3238866,127378113.4027025,-309.6322456302027,-140.1456654066177,-652.6549141315255
210000.0,8,6.293250332675079e+24,506954887.5133352,-109669432.00026867,-138321220.62465948,-653.7971120383186,392.99070475662035,-611.4611060901586
210000.0,9,9.6333450285479e+24,-708912738.0581071,676177669.9669044,60381287.99622588,-123.02476078298298,-679.9449522063786,-666.7838414398399
220000.0,0,1.554118165150887e+23,-814691999.9935848,-132843423.58662666,-372818471.8445013,-3690.1125994512977,431.6128350968129,-1076.6508244835393
220000.0,1,2.6523384296295672e+23,162262823.94184464,474816065.4716092,-193434965.58360112,-330.7962694389139,-209.9258769585675,-293.31948682274435
220000.0,2,9.406705410554697e+24,-714929348.6165719,-154123681.64465955,-381779949.3084929,-113.05643232111244,-94.7341577723091,-443.93718865253976
220000.0,3,3.358963612509865e+24,-707805640.5777836,455760919.9635573,-878444146.775028,237.34827527789372,-384.45601374403566,-61.55245836414473
220000.0,4,7.418048871488694e+24,768190331.7480865,103508884.24321446,-851154771.7062898,-420.8419749235287,489.8348026558265,-243.46036987792326
220000.0,5,3.685693586328256e+24,-253139154.33580196,441780784.7457095,-668127744.5395983,21.910905093861096,211.28691373803514,-195.09939482667158
220000.0,6,6.226357146557448e+24,91299355.20574957,-537948749.2111868,45075179.756827734,303.58731861868654,396.7127419693687,-694.379653350305
220000.0,7,8.465520410768719e+24,173450817.54992387,865810242.6541576,120812730.93326537,-318.7623112426635,-152.8687370517208,-660.4342371885676
220000.0,8,6.293250332675079e+24,500342935.38756496,-105725777.95216052,-144459487.14729825,-668.6152826438176,395.7196038018205,-616.1811986921896
220000.0,9,9.6333450285479e+24,-710081245.8585752,669330357.5298553,53669017.18872919,-110.65916150233068,-689.5237677004764,-675.6914028179509
230000.0,0,1.554118165150887e+23,-849124758.7442924,-128963661.0121558,-383730700.52641624,-3237.8171893572567,354.10295845851374,-1098.2411561906354
230000.0,1,2.6523384296295672e+23,158911991.16021034,472726570.2909018,-196331752.94947782,-339.3650208332302,-207.9701393284804,-286.06485341350106
230000.0,2,9.406705410554697e+24,-716039385.6644258,-154997784.35026985,-386203837.9381134,-108.25710287207059,-80.21854282965953,-440.95785076604716
230000.0,3,3.358963612509865e+24,-705356544.485608,451876063.64633226,-878951502.1154083,252.48882414888243,-392.51110373815334,-39.87547890004102
230000.0,4,7.418048871488694e+24,763922147.8133965,108405843.61559694,-853528310.7274755,-432.81558267115497,489.54893013808226,-231.23391324684846
230000.0,5,3.685693586328256e+24,-252960168.86923954,443855433.02066416,-670008951.2213013,13.878409251530288,203.61674536704032,-181.1293130561686
230000.0,6,6.226357146557448e+24,94339738.59857188,-533887340.2966002,38084274.39798081,304.4871575676855,415.6171264826239,-703.817454867191
230000.0,7,8.465520410768719e+24,170217556.45324513,864217301.6312476,114169175.36631674,-327.88975746522,-165.74635050682377,-668.2903215278221
230000.0,8,6.293250332675079e+24,493582146.6158136,-101755448.9683147,-150644625.82576883,-683.5653458420848,398.32452758773945,-620.8349831661352
230000.0,9,9.6333450285479e+24,-711125567.5793079,662387065.578333,46867039.80292374,-98.18636831744124,-699.1416955450978,-684.7262934088103
240000.0,0,1.554118165150887e+23,-879978941.3060297,-125641401.04505816,-394707030.961904,-2951.515312426902,314.35647885992324,-1095.042804592237
240000.0,1,2.6523384296295672e+23,155475621.04248953,470656731.5254359,-199156783.39468393,-347.90422585327207,-205.9935308900158,-278.9680419640103
240000.0,2,9.406705410554697e+24,-717085515.0966748,-155729451.14190012,-390600219.49230105,-100.65187799545978,-66.1500455990363,-438.34355948381676
240000.0,3,3.358963612509865e+24,-702755504.7723053,447910775.2571469,-879240791.1574876,267.73826805325217,-400.5427450797226,-17.936287782228945
240000.0,4,7.418048871488694e+24,759533606.6694589,113299702.31325091,-855779180.0992055,-444.9144790957625,489.2144076608297,-218.92567378650983
240000.0,5,3.685693586328256e+24,-252861749.92934498,445852597.29583395,-671750071.3703136,5.796271401733893,195.78826688779728,-167.08061176398738
240000.0,6,6.226357146557448e+24,97389051.81376673,-529635442.9695983,30998507.381972544,305.37288241966104,434.81358166826215,-713.3532330258041
240000.0,7,8.465520410768719e+24,166893019.55190504,862494781.5722879,107446655.622879,-337.0180686648998,-178.78581611615098,-676.2278911327057
240000.0,8,6.293250332675079e+24,486671175.63177514,-97759720.15739097,-156875956.627449,-698.6526343127813,400.79828791747565,-625.4190006386236
240000.0,9,9.6333450285479e+24,-712044596.2132648,655347377.7771286,39974048.402992055,-85.59931873443212,-708.8038272624182,-693.8954170269785
250000.0,0,1.554118165150887e+23,-908419028.6707006,-122621055.51024327,-405609721.68184394,-2746.6329578013056,291.7766971958747,-1084.895227542356
250000.0,1,2.6523384296295672e+23,151953994.44327778,468606789.6513156,-201911634.37535113,-356.41683009710624,-203.98964464891122,-272.0290060978747
250000.0,2,9.406705410554697e+24,-718047831.619678,-156321081.79752797,-394970919.5810847,-91.63161547676613,-52.17726335061555,-435.7985299546236
250000.0,3,3.358963612509865e+24,-700001394.7359009,443865280.1484432,-879309304.6439319,283.1042022468984,-408.5527445623545,4.282702837031235
250000.0,4,7.418048871488694e+24,755023423.7785935,118189966.00824352,-857906539.2881045,-457.14503682804053,488.8296507571964,-206.53109259897738
250000.0,5,3.685693586328256e+24,-252844433.58346012,447770639.1607976,-673350275.139645,-2.3434974928848193,187.7903123132949,-152.9445359927852
250000.0,6,6.226357146557448e+24,100447141.4093915,-525190041.8402513,23816861.54169636,306.241977346106,454.32123667532466,-722.9945408173065
250000.0,7,8.465520410768719e+24,163477180.56623703,860641025.947637,100644332.45208047,-346.15077994173447,-191.99479846516107,-684.2518592315284
250000.0,8,6.293250332675079e+24,479608623.37498885,-93739942.07023117,-163152762.85403228,-713.8825164265044,403.13297208341953,-629.9293705413213
250000.0,9,9.6333450285479e+24,-712837152.6408253,648210825.475094,32988664.269665346,-72.89064761478063,-718.5155314378379,-703.2061308885928
260000.0,0,1.554118165150887e+23,-935065512.874479,-119775277.14210445,-416398480.91159225,-2588.921551926228,278.5910238854609,-1072.6990563615175
260000.0,1,2.6523384296295672e+23,148347362.01372182,466577050.8696594,-204597886.0596471,-364.90593369756226,-201.95173331901916,-265.2483398244167
260000.0,2,9.406705410554697e+24,-718915352.0519022,-156772842.9318071,-399316142.3350512,-81.75549667701692,-38.16000430773875,-433.24055264351676
260000.0,3,3.358963612509865e+24,-697093010.4203782,439739786.22146666,-879154152.613934,298.59448057202775,-416.54278300193664,26.800059524494667
260000.0,4,7.418048871488694e+24,750390249.5991946,123076123.96202096,-859909501.6281638,-469.5138870415498,488.39296041937183,-194.04550027553466
260000.0,5,3.685693586328256e+24,-252908837.55550522,449607805.37092054,-674808644.3413482,-10.5492418264604,179.61106887571958,-138.71216564395016
260000.0,6,6.226357146557448e+24,103513827.03595617,-520547924.34779084,16538241.944822045,307.09156513931487,474.1604188730872,-732.7493876796293
260000.0,7,8.465520410768719e+24,159969977.58418807,858654299.6779277,93761316.4549959,-355.29148408793907,-205.3813482866741,-692.367345121151
260000.0,8,6.293250332675079e+24,472393036.90715396,-89697548.32144925,-169474286.73022425,-729.2603982949518,405.31986642887426,-634.3617508688047
260000.0,9,9.6333450285479e+24,-713501982.4519304,640976884.9681877,25909432.718510542,-60.05265675633689,-728.2824517306253,-712.666276981912
270000.0,0,1.554118165150887e+23,-960296518.2302363,-117030471.15028444,-427062501.74985397,-2461.464919760801,271.14448615084365,-1060.1074867171033
270000.0,1,2.6523384296295672e+23,144655942.50457254,464567890.80591094,-207217127.89452028,-373.3748220271571,-199.87264774891466,-258.6273110578723
270000.0,2,9.406705410554697e+24,-719681029.6249477,-157083891.83935964,-403635591.31207556,-71.29607885083901,-24.02540116402043,-430.6408687034029
270000.0,3,3.358963612509865e+24,-694029068.0681629,435534485.255824,-878772254.1903566,314.2172087667951,-424.51440184768853,49.635414877358556
270000.0,4,7.418048871488694e+24,745632666.9103755,127957647.83967407,-861787133.1648302,-482.02793757003855,487.9025149581343,-181.46410685622223
270000.0,5,3.685693586328256e+24,-253055664.86933464,451362221.0120314,-676124170.5969468,-18.829681812764115,171.23800178488514,-124.37437612195825
270000.0,6,6.226357146557448e+24,106588897.48417792,-515705668.11767834,9161471.056793934,307.9183392977591,494.3527866616206,-742.6262938638644
270000.0,7,8.465520410768719e+24,156371312.44021514,856532785.1127359,86796665.9364986,-364.443840664336,-218.95393466779558,-700.5796918496267
270000.0,8,6.293250332675079e+24,465022909.08388203,-85634064.0139537,-175839724.57036328,-744.7917122901706,407.34937176072964,-638.7112935440937
270000.0,9,9.6333450285479e+24,-714037752.4580712,633644974.679369,18734818.058385722,-47.077283089607384,-738.1105225960513,-722.2842220497589
280000.0,0,1.554118165150887e+23,-984363020.9123987,-114340038.76054847,-437601368.1160594,-2354.797966653806,267.465918330326,-1047.7273542896223
280000.0,1,2.6523384296295672e+23,140879920.7491506,462579758.88841546,-209770965.53518564,-381.826999171327,-197.7447629288603,-252.16790063777322
280000.0,2,9.406705410554697e+24,-720339847.5166689,-157252811.21822816,-407928782.88859326,-60.40250973828116,-9.727641366605221,-427.9877938751588
280000.0,3,3.358963612509865e+24,-690808201.6200571,431249554.363942,-878160326.4330418,329.98074085385275,-432.46899093197857,72.8095667247575
280000.0,4,7.418048871488694e+24,740749187.9509695,132833990.44007945,-863538451.4007875,-494.6943919706497,487.3563612738169,-168.78199208533897
280000.0,5,3.685693586328256e+24,-253285707.75847214,453031881.8622198,-677295753.0984434,-27.19394529324188,162.6577689184863,-109.92179946094527
280000.0,6,6.226357146557448e+24,109672106.0361089,-510659626.958785,1685283.3563180435,308.7184916349405,514.9214697342321,-752.6343462601112
280000.0,7,8.465520410768719e+24,152681049.99717852,854274577.6784014,79749384.57426682,-373.6115862585067,-232.7214791805214,-708.8944851425086
280000.0,8,6.293250332675079e+24,457496678.3856945,-81551115.05865797,-182248221.47337368,-760.4818969776647,409.2109086163859,-642.9725946262332
280000.0,9,9.6333450285479e+24,-714443046.8751954,626214452.1356422,11463198.115821565,-33.95606453302146,-748.0059934083743,-732.0689043081751
290000.0,0,1.554118165150887e+23,-1007441812.5330698,-111672620.88772842,-448018480.71685004,-2263.147693401381,266.38676141783304,-1035.7761850053585
290000.0,1,2.6523384296295672e+23,137019445.29435587,460613183.5264012,-212261028.19238618,-390.2662249632931,-195.55989201782734,-245.87284688083463
290000.0,2,9.406705410554697e+24,-720887940.5441543,-157277795.41015762,-412195152.6776044,-49.16259027582147,4.766663383686938,-425.2758492588288
290000.0,3,3.358963612509865e+24,-687428960.25046,426885157.5738676,-877314872.1435648,345.89367531688066,-440.40777476356806,96.34458866446667
290000.0,4,7.418048871488694e+24,735738251.3622029,137704584.33494645,-865162423.9436101,-507.52076975434903,486.7524053400093,-155.99409547675958
290000.0,5,3.685693586328256e+24,-253599851.93404528,454614645.8490335,-678322195.9768131,-35.6516072275679,153.85612507673744,-95.34478453187637
290000.0,6,6.226357146557448e+24,112763165.05085391,-505405915.39964443,-5891680.627063661,309.48763099677245,535.8912216292954,-762.7832584793563
290000.0,7,8.465520410768719e+24,148899017.32070205,851877681.1716155,72618418.89146595,-382.7985457216565,-246.69339270158227,-717.3175737714655
290000.0,8,6.293250332675079e+24,449812728.98936146,-77450438.49901406,-188698865.4914442,-776.3363690673269,410.8928107529256,-647.1396387300581
290000.0,9,9.6333450285479e+24,-714716363.1506076,618684610.6734029,4092858.2595545338,-20.680102835725606,-757.975458465432,-742.0298867356527
300000.0,0,1.554118165150887e+23,-1029663019.0137591,-109006203.23787975,-458318513.24241954,-2182.762658322058,267.16430184600466,-1024.3142818074564
300000.0,1,2.6523384296295672e+23,133074625.64079808,458668778.21137744,-214688976.45340526,-398.69655623190005,-193.30918739158105,-239.74569581070233
300000.0,2,9.406705410554697e+24,-721322136.8114115,-157156739.02889356,-416434095.20839185,-37.630329532626114,19.48478445902279,-422.5019100292291
300000.0,3,3.358963612509865e+24,-683889805.9495372,422441447.5622386,-876232166.506004,361.96484928708253,-448.3317960130979,120.2639524661025
300000.0,4,7.418048871488694e+24,730598218.9216082,142568840.4081696,-866657967.0520629,-520.514927930255,486.0884017584359,-143.09520594573402
300000.0,5,3.685693586328256e+24,-253999081.28038266,456108223.4927995,-679202205.2645875,-44.21273562792525,144.81781472691756,-80.63335553973783
300000.0,6,6.226357146557448e+24,115861739.67965275,-499940391.6239289,-13570880.90423051,310.2206899063326,557.2885878380195,-773.0834367636747
